 5290.00    1.0831        14423.        14423.    
 5280.00    1.0830        14396.        14396.    
 5270.00    1.0829        14369.        14369.    
 5260.00    1.0828        14341.        14341.    
 5250.00    1.0828        14314.        14314.    
 5240.00    1.0827        14287.        14287.    
 5230.00    1.0827        14260.        14260.    
 5220.00    1.0826        14232.        14232.    
 5210.00    1.0826        14205.        14205.    
 5200.00    1.0825        14178.        14178.    
 5190.00    1.0825        14151.        14151.    
 5180.00    1.0824        14123.        14123.    
 5170.00    1.0824        14096.        14096.    
 5160.00    1.0824        14069.        14069.    
 5150.00    1.0823        14042.        14042.    
 5140.00    1.0823        14014.        14014.    
 5130.00    1.0823        13987.        13987.    
 5120.00    1.0823        13960.        13960.    
 5110.00    1.0822        13933.        13933.    
 5100.00    1.0822        13905.        13905.    
 5090.00    1.0822        13878.        13878.    
 5080.00    1.0822        13851.        13851.    
 5070.00    1.0822        13824.        13824.    
 5060.00    1.0822        13796.        13796.    
 5050.00    1.0822        13769.        13769.    
 5040.00    1.0821        13742.        13742.    
 5030.00    1.0821        13715.        13715.    
 5020.00    1.0821        13687.        13687.    
 5010.00    1.0821        13660.        13660.    
 5000.00    1.0820        13633.        13633.    
 4990.00    1.0820        13605.        13605.    
 4980.00    1.0820        13578.        13578.    
 4970.00    1.0820        13551.        13551.    
 4960.00    1.0820        13524.        13524.    
 4950.00    1.0820        13496.        13496.    
 4940.00    1.0820        13469.        13469.    
 4930.00    1.0820        13442.        13442.    
 4920.00    1.0820        13415.        13415.    
 4910.00    1.0820        13387.        13387.    
 4900.00    1.0820        13360.        13360.    
 4890.00    1.0820        13333.        13333.    
 4880.00    1.0820        13306.        13306.    
 4870.00    1.0820        13278.        13278.    
 4860.00    1.0820        13251.        13251.    
 4850.00    1.0820        13224.        13224.    
 4840.00    1.0820        13197.        13197.    
 4830.00    1.0820        13169.        13169.    
 4820.00    1.0820        13142.        13142.    
 4810.00    1.0820        13115.        13115.    
 4800.00    1.0820        13088.        13088.    
 4790.00    1.0820        13060.        13060.    
 4780.00    1.0820        13033.        13033.    
 4770.00    1.0820        13006.        13006.    
 4760.00    1.0820        12978.        12978.    
 4750.00    1.0820        12951.        12951.    
 4740.00    1.0820        12924.        12924.    
 4730.00    1.0820        12897.        12897.    
 4720.00    1.0820        12869.        12869.    
 4710.00    1.0820        12842.        12842.    
 4700.00    1.0820        12815.        12815.    
 4690.00    1.0820        12788.        12788.    
 4680.00    1.0820        12760.        12760.    
 4670.00    1.0820        12733.        12733.    
 4660.00    1.0820        12706.        12706.    
 4650.00    1.0820        12679.        12679.    
 4640.00    1.0820        12651.        12651.    
 4630.00    1.0820        12624.        12624.    
 4620.00    1.0820        12597.        12597.    
 4610.00    1.0820        12570.        12570.    
 4600.00    1.0820        12542.        12542.    
 4590.00    1.0820        12515.        12515.    
 4580.00    1.0820        12488.        12488.    
 4570.00    1.0820        12461.        12461.    
 4560.00    1.0820        12433.        12433.    
 4550.00    1.0820        12406.        12406.    
